,user_id,date_served,marketing_channel,variant,converted,language_displayed,language_preferred,age_group,date_subscribed,date_canceled,subscribing_channel,is_retained,DoW,channel_code,is_correct_lang
7636,a100004850,07-01-2018,Push,personalization,FALSE,English,English,36-45 years,,,,TRUE,,,Yes
7637,a100004851,07-01-2018,Facebook,personalization,FALSE,English,English,45-55 years,,,,TRUE,,,Yes
7638,a100004852,07-01-2018,Instagram,personalization,FALSE,English,English,55+ years,,,,TRUE,,,Yes
7639,a100004853,07-01-2018,Instagram,personalization,FALSE,English,English,0-18 years,,,,TRUE,,,Yes
7640,a100004854,08-01-2018,Facebook,personalization,FALSE,English,English,19-24 years,,,,TRUE,,,Yes
7641,a100004855,08-01-2018,House Ads,personalization,FALSE,English,English,24-30 years,,,,TRUE,,,Yes
7642,a100004856,08-01-2018,House Ads,personalization,FALSE,English,English,30-36 years,,,,TRUE,,,Yes
7643,a100004857,08-01-2018,House Ads,personalization,FALSE,English,English,36-45 years,,,,TRUE,,,Yes
7644,a100004858,08-01-2018,Push,personalization,FALSE,English,English,45-55 years,,,,TRUE,,,Yes
7645,a100004859,08-01-2018,Facebook,personalization,FALSE,English,English,55+ years,,,,TRUE,,,Yes
7646,a100004860,08-01-2018,Instagram,personalization,FALSE,English,English,0-18 years,,,,TRUE,,,Yes
7647,a100004861,09-01-2018,Instagram,personalization,FALSE,English,English,19-24 years,,,,TRUE,,,Yes
7648,a100004862,09-01-2018,Facebook,personalization,FALSE,English,English,24-30 years,,,,TRUE,,,Yes
7649,a100004863,09-01-2018,House Ads,personalization,FALSE,English,English,30-36 years,,,,TRUE,,,Yes
7650,a100004864,09-01-2018,House Ads,personalization,FALSE,English,English,36-45 years,,,,TRUE,,,Yes
7651,a100004865,09-01-2018,House Ads,personalization,FALSE,English,English,45-55 years,,,,TRUE,,,Yes
7652,a100004866,09-01-2018,Push,personalization,FALSE,English,English,55+ years,,,,TRUE,,,Yes
7653,a100004867,09-01-2018,Facebook,personalization,FALSE,English,English,0-18 years,,,,TRUE,,,Yes
7654,a100004868,10-01-2018,Instagram,personalization,FALSE,English,English,19-24 years,,,,TRUE,,,Yes
7655,a100004869,10-01-2018,Instagram,personalization,FALSE,English,English,24-30 years,,,,TRUE,,,Yes
7656,a100004870,10-01-2018,Facebook,personalization,FALSE,English,English,30-36 years,,,,TRUE,,,Yes
7657,a100004871,10-01-2018,House Ads,personalization,FALSE,English,English,36-45 years,,,,TRUE,,,Yes
7658,a100004872,10-01-2018,House Ads,personalization,FALSE,English,English,45-55 years,,,,TRUE,,,Yes
7659,a100004873,10-01-2018,House Ads,personalization,FALSE,English,English,55+ years,,,,TRUE,,,Yes
7660,a100004874,10-01-2018,Push,personalization,FALSE,English,English,0-18 years,,,,TRUE,,,Yes
7661,a100004875,11-01-2018,Facebook,personalization,FALSE,English,English,19-24 years,,,,TRUE,,,Yes
7662,a100004876,11-01-2018,Instagram,personalization,FALSE,English,English,24-30 years,,,,TRUE,,,Yes
7663,a100004877,11-01-2018,Instagram,personalization,FALSE,English,English,30-36 years,,,,TRUE,,,Yes
7664,a100004878,11-01-2018,Facebook,personalization,FALSE,English,English,36-45 years,,,,TRUE,,,Yes
7665,a100004879,11-01-2018,House Ads,personalization,FALSE,English,English,45-55 years,,,,TRUE,,,Yes
7666,a100004880,11-01-2018,House Ads,personalization,FALSE,English,English,55+ years,,,,TRUE,,,Yes
7667,a100004881,11-01-2018,House Ads,personalization,FALSE,English,English,0-18 years,,,,TRUE,,,Yes
7668,a100004882,12-01-2018,Push,personalization,FALSE,English,English,19-24 years,,,,TRUE,,,Yes
7669,a100004883,12-01-2018,Facebook,personalization,FALSE,English,English,24-30 years,,,,TRUE,,,Yes
7670,a100004884,12-01-2018,Instagram,personalization,FALSE,English,English,30-36 years,,,,TRUE,,,Yes
7671,a100004885,12-01-2018,Instagram,personalization,FALSE,English,English,36-45 years,,,,TRUE,,,Yes
7672,a100004886,12-01-2018,Facebook,personalization,FALSE,English,English,45-55 years,,,,TRUE,,,Yes
7673,a100004887,12-01-2018,House Ads,personalization,FALSE,English,English,55+ years,,,,TRUE,,,Yes
7674,a100004888,12-01-2018,House Ads,personalization,FALSE,English,English,0-18 years,,,,TRUE,,,Yes
7675,a100004889,13-01-2018,House Ads,personalization,FALSE,English,English,19-24 years,,,,TRUE,,,Yes
7676,a100004890,13-01-2018,Push,personalization,FALSE,English,English,24-30 years,,,,TRUE,,,Yes
7677,a100004891,13-01-2018,Facebook,personalization,FALSE,English,English,30-36 years,,,,TRUE,,,Yes
7678,a100004892,13-01-2018,Instagram,personalization,FALSE,English,English,36-45 years,,,,TRUE,,,Yes
7679,a100004893,13-01-2018,Instagram,personalization,FALSE,English,English,45-55 years,,,,TRUE,,,Yes
7680,a100004894,13-01-2018,Facebook,personalization,FALSE,English,English,55+ years,,,,TRUE,,,Yes
7681,a100004895,13-01-2018,House Ads,personalization,FALSE,English,English,0-18 years,,,,TRUE,,,Yes
7682,a100004896,14-01-2018,House Ads,personalization,FALSE,English,English,19-24 years,,,,TRUE,,,Yes
7683,a100004897,14-01-2018,House Ads,personalization,FALSE,English,English,24-30 years,,,,TRUE,,,Yes
7684,a100004898,14-01-2018,Push,personalization,FALSE,English,English,30-36 years,,,,TRUE,,,Yes
7685,a100004899,14-01-2018,Facebook,personalization,FALSE,English,English,36-45 years,,,,TRUE,,,Yes
7686,a100004900,14-01-2018,Instagram,personalization,FALSE,English,English,45-55 years,,,,TRUE,,,Yes
7687,a100004901,14-01-2018,Instagram,personalization,FALSE,English,English,55+ years,,,,TRUE,,,Yes
7688,a100004902,14-01-2018,Facebook,personalization,FALSE,English,English,0-18 years,,,,TRUE,,,Yes
7689,a100004903,15-01-2018,House Ads,personalization,FALSE,English,English,19-24 years,,,,TRUE,,,Yes
7690,a100004904,15-01-2018,House Ads,personalization,FALSE,English,English,24-30 years,,,,TRUE,,,Yes
7691,a100004905,15-01-2018,House Ads,personalization,FALSE,English,English,30-36 years,,,,TRUE,,,Yes
7692,a100004906,15-01-2018,Push,personalization,FALSE,English,English,36-45 years,,,,TRUE,,,Yes
7693,a100004907,15-01-2018,Facebook,personalization,FALSE,English,English,45-55 years,,,,TRUE,,,Yes
7694,a100004908,15-01-2018,Instagram,personalization,FALSE,English,English,55+ years,,,,TRUE,,,Yes
7695,a100004909,15-01-2018,Instagram,personalization,FALSE,English,English,0-18 years,,,,TRUE,,,Yes
7696,a100004910,16-01-2018,Facebook,personalization,FALSE,English,English,19-24 years,,,,TRUE,,,Yes
7697,a100004911,16-01-2018,House Ads,personalization,FALSE,English,English,24-30 years,,,,TRUE,,,Yes
7698,a100004912,16-01-2018,House Ads,personalization,FALSE,English,English,30-36 years,,,,TRUE,,,Yes
7699,a100004913,16-01-2018,House Ads,personalization,FALSE,English,English,36-45 years,,,,TRUE,,,Yes
7700,a100004914,16-01-2018,Push,personalization,FALSE,English,English,45-55 years,,,,TRUE,,,Yes
7701,a100004915,16-01-2018,Facebook,personalization,FALSE,English,English,55+ years,,,,TRUE,,,Yes
7702,a100004916,16-01-2018,Instagram,personalization,FALSE,English,English,0-18 years,,,,TRUE,,,Yes
7703,a100004917,17-01-2018,Instagram,personalization,FALSE,English,English,19-24 years,,,,TRUE,,,Yes
7704,a100004918,17-01-2018,Facebook,personalization,FALSE,English,English,24-30 years,,,,TRUE,,,Yes
7705,a100004919,17-01-2018,House Ads,personalization,FALSE,English,English,30-36 years,,,,TRUE,,,Yes
7706,a100004920,17-01-2018,House Ads,personalization,FALSE,English,English,36-45 years,,,,TRUE,,,Yes
7707,a100004921,17-01-2018,House Ads,personalization,FALSE,English,English,45-55 years,,,,TRUE,,,Yes
7708,a100004922,17-01-2018,Push,personalization,FALSE,English,English,55+ years,,,,TRUE,,,Yes
7709,a100004923,17-01-2018,Facebook,personalization,FALSE,English,English,0-18 years,,,,TRUE,,,Yes
7710,a100004924,18-01-2018,Instagram,personalization,FALSE,English,English,19-24 years,,,,TRUE,,,Yes
7711,a100004925,18-01-2018,Instagram,personalization,FALSE,English,English,24-30 years,,,,TRUE,,,Yes
7712,a100004926,18-01-2018,Facebook,personalization,FALSE,English,English,30-36 years,,,,TRUE,,,Yes
7713,a100004927,18-01-2018,House Ads,personalization,FALSE,English,English,36-45 years,,,,TRUE,,,Yes
7714,a100004928,18-01-2018,House Ads,personalization,FALSE,English,English,45-55 years,,,,TRUE,,,Yes
7715,a100004929,18-01-2018,House Ads,personalization,FALSE,English,English,55+ years,,,,TRUE,,,Yes
7716,a100004930,18-01-2018,Push,personalization,FALSE,English,English,0-18 years,,,,TRUE,,,Yes
7717,a100004931,19-01-2018,Facebook,personalization,FALSE,English,English,19-24 years,,,,TRUE,,,Yes
7718,a100004932,19-01-2018,Instagram,personalization,FALSE,English,English,24-30 years,,,,TRUE,,,Yes
7719,a100004933,19-01-2018,Instagram,personalization,FALSE,English,English,30-36 years,,,,TRUE,,,Yes
7720,a100004934,19-01-2018,Facebook,personalization,FALSE,English,English,36-45 years,,,,TRUE,,,Yes
7721,a100004935,19-01-2018,House Ads,personalization,FALSE,English,English,45-55 years,,,,TRUE,,,Yes
7722,a100004936,19-01-2018,House Ads,personalization,FALSE,English,English,55+ years,,,,TRUE,,,Yes
7723,a100004937,19-01-2018,House Ads,personalization,FALSE,English,English,0-18 years,,,,TRUE,,,Yes
7724,a100004938,20-01-2018,Push,personalization,FALSE,English,English,19-24 years,,,,TRUE,,,Yes
7725,a100004939,20-01-2018,Facebook,personalization,FALSE,English,English,24-30 years,,,,TRUE,,,Yes
7726,a100004940,20-01-2018,Instagram,personalization,FALSE,English,English,30-36 years,,,,TRUE,,,Yes
7727,a100004941,20-01-2018,Instagram,personalization,FALSE,English,English,36-45 years,,,,TRUE,,,Yes
7728,a100004942,20-01-2018,Facebook,personalization,FALSE,English,English,45-55 years,,,,TRUE,,,Yes
7729,a100004943,20-01-2018,House Ads,personalization,FALSE,English,English,55+ years,,,,TRUE,,,Yes
7730,a100004944,20-01-2018,House Ads,personalization,FALSE,English,English,0-18 years,,,,TRUE,,,Yes
7731,a100004945,21-01-2018,House Ads,personalization,FALSE,English,English,19-24 years,,,,TRUE,,,Yes
7732,a100004946,21-01-2018,Push,personalization,FALSE,English,English,24-30 years,,,,TRUE,,,Yes
7733,a100004947,21-01-2018,Facebook,personalization,FALSE,English,English,30-36 years,,,,TRUE,,,Yes
7734,a100004948,26-01-2018,Instagram,personalization,FALSE,English,English,36-45 years,,,,TRUE,,,Yes
7735,a100004949,26-01-2018,Instagram,personalization,FALSE,English,English,45-55 years,,,,TRUE,,,Yes
7736,a100004950,27-01-2018,Facebook,personalization,FALSE,English,English,55+ years,,,,TRUE,,,Yes
7737,a100004951,27-01-2018,House Ads,personalization,FALSE,English,English,0-18 years,,,,TRUE,,,Yes
7738,a100004952,27-01-2018,House Ads,personalization,FALSE,English,English,19-24 years,,,,TRUE,,,Yes
7739,a100004953,27-01-2018,House Ads,personalization,FALSE,English,English,24-30 years,,,,TRUE,,,Yes
7740,a100004954,27-01-2018,Push,personalization,FALSE,English,English,30-36 years,,,,TRUE,,,Yes
7741,a100004955,27-01-2018,Facebook,personalization,FALSE,English,English,36-45 years,,,,TRUE,,,Yes
7742,a100004956,27-01-2018,Instagram,personalization,FALSE,English,English,45-55 years,,,,TRUE,,,Yes
7743,a100004957,28-01-2018,Instagram,personalization,FALSE,English,English,55+ years,,,,TRUE,,,Yes
7744,a100004958,28-01-2018,Facebook,personalization,FALSE,English,English,0-18 years,,,,TRUE,,,Yes
7745,a100004959,28-01-2018,House Ads,personalization,FALSE,English,English,19-24 years,,,,TRUE,,,Yes
7746,a100004960,28-01-2018,House Ads,personalization,FALSE,English,English,24-30 years,,,,TRUE,,,Yes
7747,a100004961,28-01-2018,House Ads,personalization,FALSE,English,English,30-36 years,,,,TRUE,,,Yes
7748,a100004962,28-01-2018,Push,personalization,FALSE,English,English,36-45 years,,,,TRUE,,,Yes
7749,a100004963,28-01-2018,Facebook,personalization,FALSE,English,English,45-55 years,,,,TRUE,,,Yes
7750,a100004964,29-01-2018,Instagram,personalization,FALSE,English,English,55+ years,,,,TRUE,,,Yes
7751,a100004965,29-01-2018,Instagram,personalization,FALSE,English,English,0-18 years,,,,TRUE,,,Yes
7752,a100004966,29-01-2018,Facebook,personalization,FALSE,English,English,19-24 years,,,,TRUE,,,Yes
7753,a100004967,29-01-2018,House Ads,personalization,FALSE,English,English,24-30 years,,,,TRUE,,,Yes
7754,a100004968,29-01-2018,House Ads,personalization,FALSE,English,English,30-36 years,,,,TRUE,,,Yes
7755,a100004969,29-01-2018,House Ads,personalization,FALSE,English,English,36-45 years,,,,TRUE,,,Yes
7756,a100004970,29-01-2018,Push,personalization,FALSE,English,English,45-55 years,,,,TRUE,,,Yes
7757,a100004971,30-01-2018,Facebook,personalization,FALSE,English,English,55+ years,,,,TRUE,,,Yes
7758,a100004972,30-01-2018,Instagram,personalization,FALSE,English,English,0-18 years,,,,TRUE,,,Yes
7759,a100004973,30-01-2018,Instagram,personalization,FALSE,English,English,19-24 years,,,,TRUE,,,Yes
7760,a100004974,30-01-2018,Facebook,personalization,FALSE,English,English,24-30 years,,,,TRUE,,,Yes
7761,a100004975,30-01-2018,House Ads,personalization,FALSE,English,English,30-36 years,,,,TRUE,,,Yes
7762,a100004976,30-01-2018,House Ads,personalization,FALSE,English,English,36-45 years,,,,TRUE,,,Yes
7763,a100004977,30-01-2018,House Ads,personalization,FALSE,English,English,45-55 years,,,,TRUE,,,Yes
7764,a100004978,31-01-2018,Push,personalization,FALSE,English,English,55+ years,,,,TRUE,,,Yes
7765,a100004979,31-01-2018,Facebook,personalization,FALSE,English,English,0-18 years,,,,TRUE,,,Yes
7766,a100004980,31-01-2018,Instagram,personalization,FALSE,English,English,19-24 years,,,,TRUE,,,Yes
7767,a100004981,31-01-2018,Instagram,personalization,FALSE,English,English,24-30 years,,,,TRUE,,,Yes
7768,a100004982,31-01-2018,Facebook,personalization,FALSE,English,English,30-36 years,,,,TRUE,,,Yes
7769,a100004983,31-01-2018,House Ads,personalization,FALSE,English,English,36-45 years,,,,TRUE,,,Yes
7770,a100004984,31-01-2018,House Ads,personalization,FALSE,English,English,45-55 years,,,,TRUE,,,Yes
7771,a100004985,01-01-2018,House Ads,personalization,FALSE,English,English,55+ years,,,,TRUE,,,Yes
7772,a100004986,01-01-2018,Push,personalization,FALSE,English,English,0-18 years,,,,TRUE,,,Yes
7773,a100004987,01-01-2018,Facebook,personalization,FALSE,English,English,19-24 years,,,,TRUE,,,Yes
7774,a100004988,01-01-2018,Instagram,personalization,FALSE,English,English,24-30 years,,,,TRUE,,,Yes
7775,a100004989,01-01-2018,Instagram,personalization,FALSE,English,English,30-36 years,,,,TRUE,,,Yes
7776,a100004990,01-01-2018,Facebook,personalization,FALSE,English,English,36-45 years,,,,TRUE,,,Yes
7777,a100004991,01-01-2018,House Ads,personalization,FALSE,English,English,45-55 years,,,,TRUE,,,Yes
7778,a100004992,02-01-2018,House Ads,personalization,FALSE,English,English,55+ years,,,,TRUE,,,Yes
7779,a100004993,02-01-2018,House Ads,personalization,FALSE,English,English,0-18 years,,,,TRUE,,,Yes
7780,a100004994,02-01-2018,Push,personalization,FALSE,English,English,19-24 years,,,,TRUE,,,Yes
7781,a100004995,02-01-2018,Facebook,personalization,FALSE,English,English,24-30 years,,,,TRUE,,,Yes
7782,a100004996,02-01-2018,Instagram,personalization,FALSE,English,English,30-36 years,,,,TRUE,,,Yes
7783,a100004997,02-01-2018,Instagram,personalization,FALSE,English,English,36-45 years,,,,TRUE,,,Yes
7784,a100004998,02-01-2018,Facebook,personalization,FALSE,English,English,45-55 years,,,,TRUE,,,Yes
7785,a100004999,03-01-2018,House Ads,personalization,FALSE,English,English,55+ years,,,,TRUE,,,Yes
7786,a100005000,03-01-2018,House Ads,personalization,FALSE,English,English,0-18 years,,,,TRUE,,,Yes
7787,a100005001,03-01-2018,House Ads,personalization,FALSE,English,English,19-24 years,,,,TRUE,,,Yes
7788,a100005002,03-01-2018,Push,personalization,FALSE,English,English,24-30 years,,,,TRUE,,,Yes
7789,a100005003,03-01-2018,Facebook,personalization,FALSE,English,English,30-36 years,,,,TRUE,,,Yes
7790,a100005004,03-01-2018,Instagram,personalization,FALSE,English,English,36-45 years,,,,TRUE,,,Yes
7791,a100005005,03-01-2018,Instagram,personalization,FALSE,English,English,45-55 years,,,,TRUE,,,Yes
7792,a100005006,04-01-2018,Facebook,personalization,FALSE,English,English,55+ years,,,,TRUE,,,Yes
7793,a100005007,04-01-2018,House Ads,personalization,FALSE,English,English,0-18 years,,,,TRUE,,,Yes
7794,a100005008,04-01-2018,House Ads,personalization,FALSE,English,English,19-24 years,,,,TRUE,,,Yes
7795,a100005009,04-01-2018,House Ads,personalization,FALSE,English,English,24-30 years,,,,TRUE,,,Yes
7796,a100005010,04-01-2018,Push,personalization,FALSE,English,English,30-36 years,,,,TRUE,,,Yes
7797,a100005011,04-01-2018,Facebook,personalization,FALSE,English,English,36-45 years,,,,TRUE,,,Yes
7798,a100005012,04-01-2018,Instagram,personalization,FALSE,English,English,45-55 years,,,,TRUE,,,Yes
7799,a100005013,05-01-2018,Instagram,personalization,FALSE,English,English,55+ years,,,,TRUE,,,Yes
7800,a100005014,05-01-2018,Facebook,personalization,FALSE,English,English,0-18 years,,,,TRUE,,,Yes
7801,a100005015,05-01-2018,House Ads,personalization,FALSE,English,English,19-24 years,,,,TRUE,,,Yes
7802,a100005016,05-01-2018,House Ads,personalization,FALSE,English,English,24-30 years,,,,TRUE,,,Yes
7803,a100005017,05-01-2018,House Ads,personalization,FALSE,English,English,30-36 years,,,,TRUE,,,Yes
7804,a100005018,05-01-2018,Push,personalization,FALSE,English,English,36-45 years,,,,TRUE,,,Yes
7805,a100005019,05-01-2018,Facebook,personalization,FALSE,English,English,45-55 years,,,,TRUE,,,Yes
7806,a100005020,06-01-2018,Instagram,personalization,FALSE,English,English,55+ years,,,,TRUE,,,Yes
7807,a100005021,06-01-2018,Instagram,personalization,FALSE,English,English,0-18 years,,,,TRUE,,,Yes
7808,a100005022,06-01-2018,Facebook,personalization,FALSE,English,English,19-24 years,,,,TRUE,,,Yes
7809,a100005023,06-01-2018,House Ads,personalization,FALSE,English,English,24-30 years,,,,TRUE,,,Yes
7810,a100005024,06-01-2018,House Ads,personalization,FALSE,English,English,30-36 years,,,,TRUE,,,Yes
7811,a100005025,06-01-2018,House Ads,personalization,FALSE,English,English,36-45 years,,,,TRUE,,,Yes
7812,a100005026,06-01-2018,Push,personalization,FALSE,English,English,45-55 years,,,,TRUE,,,Yes
7813,a100005027,07-01-2018,Facebook,personalization,FALSE,English,English,55+ years,,,,TRUE,,,Yes
7814,a100005028,07-01-2018,Instagram,personalization,FALSE,English,English,0-18 years,,,,TRUE,,,Yes
7815,a100005029,07-01-2018,Instagram,personalization,FALSE,English,English,19-24 years,,,,TRUE,,,Yes
7816,a100005030,07-01-2018,Facebook,personalization,FALSE,English,English,24-30 years,,,,TRUE,,,Yes
7817,a100005031,07-01-2018,House Ads,personalization,FALSE,English,English,30-36 years,,,,TRUE,,,Yes
7818,a100005032,07-01-2018,House Ads,personalization,FALSE,English,English,36-45 years,,,,TRUE,,,Yes
7819,a100005033,08-01-2018,House Ads,personalization,FALSE,English,English,45-55 years,,,,TRUE,,,Yes
7820,a100005034,08-01-2018,Push,personalization,FALSE,English,English,55+ years,,,,TRUE,,,Yes
7821,a100005035,08-01-2018,Facebook,personalization,FALSE,English,English,0-18 years,,,,TRUE,,,Yes
7822,a100005036,08-01-2018,Instagram,personalization,FALSE,English,English,19-24 years,,,,TRUE,,,Yes
7823,a100005037,08-01-2018,Instagram,personalization,FALSE,English,English,24-30 years,,,,TRUE,,,Yes
7824,a100005038,08-01-2018,Facebook,personalization,FALSE,English,English,30-36 years,,,,TRUE,,,Yes
7825,a100005039,08-01-2018,House Ads,personalization,FALSE,English,English,36-45 years,,,,TRUE,,,Yes
7826,a100005040,09-01-2018,House Ads,personalization,FALSE,English,English,45-55 years,,,,TRUE,,,Yes
7827,a100005041,09-01-2018,House Ads,personalization,FALSE,English,English,55+ years,,,,TRUE,,,Yes
7828,a100005042,09-01-2018,Push,personalization,FALSE,English,English,0-18 years,,,,TRUE,,,Yes
7829,a100005043,09-01-2018,Facebook,personalization,FALSE,English,English,19-24 years,,,,TRUE,,,Yes
7830,a100005044,09-01-2018,Instagram,personalization,FALSE,English,English,24-30 years,,,,TRUE,,,Yes
7831,a100005045,09-01-2018,Instagram,personalization,FALSE,English,English,30-36 years,,,,TRUE,,,Yes
7832,a100005046,09-01-2018,Facebook,personalization,FALSE,English,English,36-45 years,,,,TRUE,,,Yes
7833,a100005047,10-01-2018,House Ads,personalization,FALSE,English,English,45-55 years,,,,TRUE,,,Yes
7834,a100005048,10-01-2018,House Ads,personalization,FALSE,English,English,55+ years,,,,TRUE,,,Yes
7835,a100005049,10-01-2018,House Ads,personalization,FALSE,English,English,0-18 years,,,,TRUE,,,Yes
7836,a100005050,10-01-2018,Push,personalization,FALSE,English,English,19-24 years,,,,TRUE,,,Yes
7837,a100005051,10-01-2018,Facebook,personalization,FALSE,English,English,24-30 years,,,,TRUE,,,Yes
7838,a100005052,10-01-2018,Instagram,personalization,FALSE,English,English,30-36 years,,,,TRUE,,,Yes
7839,a100005053,10-01-2018,Instagram,personalization,FALSE,English,English,36-45 years,,,,TRUE,,,Yes
7840,a100005054,11-01-2018,Facebook,personalization,FALSE,English,English,45-55 years,,,,TRUE,,,Yes
7841,a100005055,11-01-2018,House Ads,personalization,FALSE,English,English,55+ years,,,,TRUE,,,Yes
7842,a100005056,11-01-2018,House Ads,personalization,FALSE,English,English,0-18 years,,,,TRUE,,,Yes
7843,a100005057,11-01-2018,House Ads,personalization,FALSE,English,English,19-24 years,,,,TRUE,,,Yes
7844,a100005058,11-01-2018,Push,personalization,FALSE,English,English,24-30 years,,,,TRUE,,,Yes
7845,a100005059,11-01-2018,Facebook,personalization,FALSE,English,English,30-36 years,,,,TRUE,,,Yes
7846,a100005060,11-01-2018,Instagram,personalization,FALSE,English,English,36-45 years,,,,TRUE,,,Yes
7847,a100005061,12-01-2018,Instagram,personalization,FALSE,English,English,45-55 years,,,,TRUE,,,Yes
7848,a100005062,12-01-2018,Facebook,personalization,FALSE,English,English,55+ years,,,,TRUE,,,Yes
7849,a100005063,12-01-2018,House Ads,personalization,FALSE,English,English,0-18 years,,,,TRUE,,,Yes
7850,a100005064,12-01-2018,House Ads,personalization,FALSE,English,English,19-24 years,,,,TRUE,,,Yes
7851,a100005065,12-01-2018,House Ads,personalization,FALSE,English,English,24-30 years,,,,TRUE,,,Yes
7852,a100005066,12-01-2018,Push,personalization,FALSE,English,English,30-36 years,,,,TRUE,,,Yes
7853,a100005067,12-01-2018,Facebook,personalization,FALSE,English,English,36-45 years,,,,TRUE,,,Yes
7854,a100005068,13-01-2018,Instagram,personalization,FALSE,English,English,45-55 years,,,,TRUE,,,Yes
7855,a100005069,13-01-2018,Instagram,personalization,FALSE,English,English,55+ years,,,,TRUE,,,Yes
7856,a100005070,13-01-2018,Facebook,personalization,FALSE,English,English,0-18 years,,,,TRUE,,,Yes
7857,a100005071,13-01-2018,House Ads,personalization,FALSE,English,English,19-24 years,,,,TRUE,,,Yes
7858,a100005072,13-01-2018,House Ads,personalization,FALSE,English,English,24-30 years,,,,TRUE,,,Yes
7859,a100005073,13-01-2018,House Ads,personalization,FALSE,English,English,30-36 years,,,,TRUE,,,Yes
7860,a100005074,13-01-2018,Push,personalization,FALSE,English,English,36-45 years,,,,TRUE,,,Yes
7861,a100005075,14-01-2018,Facebook,personalization,FALSE,English,English,45-55 years,,,,TRUE,,,Yes
7862,a100005076,14-01-2018,Instagram,personalization,FALSE,English,English,55+ years,,,,TRUE,,,Yes
7863,a100005077,14-01-2018,Instagram,personalization,FALSE,English,English,0-18 years,,,,TRUE,,,Yes
7864,a100005078,14-01-2018,Facebook,personalization,FALSE,English,English,19-24 years,,,,TRUE,,,Yes
7865,a100005079,14-01-2018,House Ads,personalization,FALSE,English,English,24-30 years,,,,TRUE,,,Yes
7866,a100005080,14-01-2018,House Ads,personalization,FALSE,English,English,30-36 years,,,,TRUE,,,Yes
7867,a100005081,14-01-2018,House Ads,personalization,FALSE,English,English,36-45 years,,,,TRUE,,,Yes
7868,a100005082,15-01-2018,Push,personalization,FALSE,English,English,45-55 years,,,,TRUE,,,Yes
7869,a100005083,15-01-2018,Facebook,personalization,FALSE,English,English,55+ years,,,,TRUE,,,Yes
7870,a100005084,15-01-2018,Instagram,personalization,FALSE,English,English,0-18 years,,,,TRUE,,,Yes
7871,a100005085,15-01-2018,Instagram,personalization,FALSE,English,English,19-24 years,,,,TRUE,,,Yes
7872,a100005086,15-01-2018,Facebook,personalization,FALSE,English,English,24-30 years,,,,TRUE,,,Yes
7873,a100005087,15-01-2018,House Ads,personalization,FALSE,English,English,30-36 years,,,,TRUE,,,Yes
7874,a100005088,15-01-2018,House Ads,personalization,FALSE,English,English,36-45 years,,,,TRUE,,,Yes
7875,a100005089,16-01-2018,House Ads,personalization,FALSE,English,English,45-55 years,,,,TRUE,,,Yes
7876,a100005090,16-01-2018,Push,personalization,FALSE,English,English,55+ years,,,,TRUE,,,Yes
7877,a100005091,16-01-2018,Facebook,personalization,FALSE,English,English,0-18 years,,,,TRUE,,,Yes
7878,a100005092,16-01-2018,Instagram,personalization,FALSE,English,English,19-24 years,,,,TRUE,,,Yes
7879,a100005093,16-01-2018,Instagram,personalization,FALSE,English,English,24-30 years,,,,TRUE,,,Yes
7880,a100005094,16-01-2018,Facebook,personalization,FALSE,English,English,30-36 years,,,,TRUE,,,Yes
7881,a100005095,16-01-2018,House Ads,personalization,FALSE,English,English,36-45 years,,,,TRUE,,,Yes
7882,a100005096,17-01-2018,House Ads,personalization,FALSE,English,English,45-55 years,,,,TRUE,,,Yes
7883,a100005097,17-01-2018,House Ads,personalization,FALSE,English,English,55+ years,,,,TRUE,,,Yes
7884,a100005098,17-01-2018,Push,personalization,FALSE,English,English,0-18 years,,,,TRUE,,,Yes
7885,a100005099,17-01-2018,Facebook,personalization,FALSE,English,English,19-24 years,,,,TRUE,,,Yes
7886,a100005100,17-01-2018,Instagram,personalization,FALSE,English,English,24-30 years,,,,TRUE,,,Yes
7887,a100005101,17-01-2018,Instagram,personalization,FALSE,English,English,30-36 years,,,,TRUE,,,Yes
7888,a100005102,17-01-2018,Facebook,personalization,FALSE,English,English,36-45 years,,,,TRUE,,,Yes
7889,a100005103,18-01-2018,House Ads,personalization,FALSE,English,English,45-55 years,,,,TRUE,,,Yes
7890,a100005104,18-01-2018,House Ads,personalization,FALSE,English,English,55+ years,,,,TRUE,,,Yes
7891,a100005105,18-01-2018,House Ads,personalization,FALSE,English,English,0-18 years,,,,TRUE,,,Yes
7892,a100005106,18-01-2018,Push,personalization,FALSE,English,English,19-24 years,,,,TRUE,,,Yes
7893,a100005107,18-01-2018,Facebook,personalization,FALSE,English,English,24-30 years,,,,TRUE,,,Yes
7894,a100005108,18-01-2018,Instagram,personalization,FALSE,English,English,30-36 years,,,,TRUE,,,Yes
7895,a100005109,18-01-2018,Instagram,personalization,FALSE,English,English,36-45 years,,,,TRUE,,,Yes
7896,a100005110,19-01-2018,Facebook,personalization,FALSE,English,English,45-55 years,,,,TRUE,,,Yes
7897,a100005111,19-01-2018,House Ads,personalization,FALSE,English,English,55+ years,,,,TRUE,,,Yes
7898,a100005112,19-01-2018,House Ads,personalization,FALSE,English,English,0-18 years,,,,TRUE,,,Yes
7899,a100005113,19-01-2018,House Ads,personalization,FALSE,English,English,19-24 years,,,,TRUE,,,Yes
